columna,movieId,title,genres
3238,3471,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
3239,3472,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror
3240,3473,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy
3241,3474,Retroactive (1997),Sci-Fi|Thriller
3242,3475,"Place in the Sun, A (1951)",Drama|Romance
3243,3476,Jacob's Ladder (1990),Horror|Mystery|Thriller
3244,3477,Empire Records (1995),Comedy|Drama
3245,3478,"Bamba, La (1987)",Drama
3246,3479,Ladyhawke (1985),Adventure|Fantasy|Romance
3247,3480,Lucas (1986),Drama
3248,3481,High Fidelity (2000),Comedy
3249,3482,Price of Glory (2000),Drama
3250,3483,"Road to El Dorado, The (2000)",Animation|Children's
3251,3484,"Skulls, The (2000)",Thriller
3252,3485,Autopsy (Macchie Solari) (1975),Horror
3253,3486,Devil Girl From Mars (1954),Sci-Fi
3254,3487,"Dorado, El (1967)",Western
3255,3488,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi
3256,3489,Hook (1991),Adventure|Fantasy
3257,3490,Horror Express (1972),Horror
3258,3491,My Chauffeur (1986),Comedy
3259,3492,"Son of the Sheik, The (1926)",Adventure
3260,3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror
3261,3494,True Grit (1969),Adventure|Western
3262,3495,Roadside Prophets (1992),Comedy|Drama
3263,3496,Madame Sousatzka (1988),Drama
3264,3497,Max Dugan Returns (1983),Comedy
3265,3498,Midnight Express (1978),Drama
3266,3499,Misery (1990),Horror
3267,3500,Mr. Saturday Night (1992),Comedy|Drama
3268,3501,Murphy's Romance (1985),Comedy|Romance
3269,3502,My Life (1993),Drama
3270,3503,Solaris (Solyaris) (1972),Drama|Sci-Fi
3271,3504,Network (1976),Comedy|Drama
3272,3505,No Way Out (1987),Thriller
3273,3506,North Dallas Forty (1979),Comedy|Drama
3274,3507,"Odd Couple, The (1968)",Comedy
3275,3508,"Outlaw Josey Wales, The (1976)",Western
3276,3509,Black and White (1999),Drama
3277,3510,Frequency (2000),Drama|Thriller
3278,3511,Ready to Rumble (2000),Comedy
3279,3512,Return to Me (2000),Drama|Romance
3280,3513,Rules of Engagement (2000),Drama|Thriller
3281,3514,Joe Gould's Secret (2000),Drama
3282,3515,Me Myself I (2000),Comedy
3283,3516,"Bell, Book and Candle (1958)",Comedy|Romance
3284,3517,"Bells, The (1926)",Crime|Drama
3285,3518,"End of Violence, The (1997)",Drama|Thriller
3286,3519,Force 10 from Navarone (1978),Action|War
3287,3520,How to Stuff a Wild Bikini (1965),Comedy
3288,3521,Mystery Train (1989),Comedy|Crime|Drama
3289,3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama
3290,3523,Taffin (1988),Action|Thriller
3291,3524,Arthur (1981),Comedy|Romance
3292,3525,Bachelor Party (1984),Comedy
3293,3526,Parenthood (1989),Comedy|Drama
3294,3527,Predator (1987),Action|Sci-Fi|Thriller
3295,3528,"Prince of Tides, The (1991)",Drama|Romance
3296,3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller
3297,3530,Smoking/No Smoking (1993),Comedy
3298,3531,All the Vermeers in New York (1990),Comedy|Drama|Romance
3299,3532,Freedom for Us (À nous la liberté ) (1931),Comedy
3300,3533,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama
3301,3534,28 Days (2000),Comedy
3302,3535,American Psycho (2000),Comedy|Horror|Thriller
3303,3536,Keeping the Faith (2000),Comedy|Romance
3304,3537,Where the Money Is (2000),Comedy|Drama
3305,3538,East is East (1999),Comedy
3306,3539,"Filth and the Fury, The (2000)",Documentary
3307,3540,Passion of Mind (1999),Romance|Thriller
3308,3542,Coming Apart (1969),Drama
3309,3543,Diner (1982),Comedy|Drama
3310,3544,Shakes the Clown (1991),Comedy
3311,3545,Cabaret (1972),Musical|War
3312,3546,What Ever Happened to Baby Jane? (1962),Drama|Thriller
3313,3547,Prick Up Your Ears (1987),Drama
3314,3548,Auntie Mame (1958),Comedy|Drama
3315,3549,Guys and Dolls (1955),Musical
3316,3550,"Hunger, The (1983)",Horror
3317,3551,Marathon Man (1976),Thriller
3318,3552,Caddyshack (1980),Comedy
3319,3553,Gossip (2000),Drama|Thriller
3320,3554,Love and Basketball (2000),Drama|Romance
3321,3555,U-571 (2000),Action|Thriller
3322,3556,"Virgin Suicides, The (1999)",Comedy|Drama
3323,3557,Jennifer 8 (1992),Thriller
3324,3559,Limelight (1952),Drama
3325,3562,Committed (2000),Comedy|Drama
3326,3563,"Crow: Salvation, The (2000)",Action|Horror
3327,3564,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy
3328,3565,Where the Heart Is (2000),Comedy|Drama
3329,3566,"Big Kahuna, The (2000)",Comedy|Drama
3330,3567,Bossa Nova (1999),Comedy
3331,3568,Smiling Fish and Goat on Fire (1999),Drama
3332,3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama
3333,3570,"Last September, The (1999)",Drama
3334,3571,Time Code (2000),Drama
3335,3572,Carnosaur (1993),Horror|Sci-Fi
3336,3573,Carnosaur 2 (1995),Horror|Sci-Fi
3337,3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
3338,3575,Defying Gravity (1997),Drama
3339,3576,"Hidden, The (1987)",Action|Horror|Sci-Fi
3340,3577,Two Moon Juction (1988),Drama
3341,3578,Gladiator (2000),Action|Drama
3342,3579,I Dreamed of Africa (2000),Drama
3343,3580,Up at the Villa (2000),Drama
3344,3581,Human Traffic (1999),Drama
3345,3584,Breathless (1983),Action|Drama|Romance|Thriller
3346,3585,"Great Locomotive Chase, The (1956)",Adventure|War
3347,3586,"Idolmaker, The (1980)",Drama
3348,3587,Inferno (1980),Horror
3349,3588,"King of Marvin Gardens, The (1972)",Crime|Drama
3350,3590,"Lords of Flatbush, The (1974)",Comedy
3351,3591,Mr. Mom (1983),Comedy|Drama
3352,3592,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi
3353,3593,Battlefield Earth (2000),Action|Sci-Fi
3354,3594,Center Stage (2000),Drama
3355,3595,Held Up (2000),Comedy
3356,3596,Screwed (2000),Comedy
3357,3597,Whipped (2000),Comedy
3358,3598,Hamlet (2000),Drama
3359,3599,Anchors Aweigh (1945),Comedy|Musical
3360,3600,Blue Hawaii (1961),Comedy|Musical
3361,3601,"Castaway Cowboy, The (1974)",Comedy|Western
3362,3602,G. I. Blues (1960),Musical
3363,3603,"Gay Deceivers, The (1969)",Comedy
3364,3604,Gypsy (1962),Musical
3365,3605,King Creole (1958),Drama|Musical
3366,3606,On the Town (1949),Musical
3367,3607,One Little Indian (1973),Comedy|Drama|Western
3368,3608,Pee-wee's Big Adventure (1985),Comedy
3369,3609,Regret to Inform (1998),Documentary
3370,3610,Roustabout (1964),Musical
3371,3611,Saludos Amigos (1943),Animation|Children's|Comedy
3372,3612,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance
3373,3613,Things Change (1988),Comedy
3374,3614,Honeymoon in Vegas (1992),Comedy|Romance
3375,3615,Dinosaur (2000),Animation|Children's
3376,3616,Loser (2000),Comedy|Romance
3377,3617,Road Trip (2000),Comedy
3378,3618,Small Time Crooks (2000),Comedy
3379,3619,"Hollywood Knights, The (1980)",Comedy
3380,3620,"Myth of Fingerprints, The (1997)",Comedy|Drama
3381,3621,Possession (1981),Drama|Horror
3382,3622,"Twelve Chairs, The (1970)",Comedy
3383,3623,Mission: Impossible 2 (2000),Action|Thriller
3384,3624,Shanghai Noon (2000),Action
3385,3625,Better Living Through Circuitry (1999),Documentary
3386,3626,8 1/2 Women (1999),Comedy
3387,3627,Carnival of Souls (1962),Horror|Thriller
3388,3628,Flying Tigers (1942),Action|Drama|War
3389,3629,"Gold Rush, The (1925)",Comedy
3390,3631,It's in the Water (1998),Comedy
3391,3632,Monsieur Verdoux (1947),Comedy
3392,3633,On Her Majesty's Secret Service (1969),Action
3393,3634,Seven Days in May (1964),Thriller
3394,3635,"Spy Who Loved Me, The (1977)",Action
3395,3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama
3396,3637,Vagabond (Sans toit ni loi) (1985),Drama
3397,3638,Moonraker (1979),Action|Romance|Sci-Fi
3398,3639,"Man with the Golden Gun, The (1974)",Action
3399,3640,"King in New York, A (1957)",Comedy|Drama
3400,3641,"Woman of Paris, A (1923)",Drama
3401,3642,In Old California (1942),Western
3402,3643,"Fighting Seabees, The (1944)",Action|Drama|War
3403,3644,Dark Command (1940),Western
3404,3645,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama
3405,3646,Big Momma's House (2000),Comedy
3406,3647,Running Free (2000),Drama
3407,3648,"Abominable Snowman, The (1957)",Horror|Sci-Fi
3408,3649,American Gigolo (1980),Drama
3409,3651,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror
3410,3652,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror
3411,3653,"Endless Summer, The (1966)",Documentary
3412,3654,"Guns of Navarone, The (1961)",Action|Drama|War
3413,3655,Blow-Out (La Grande Bouffe) (1973),Drama
3414,3656,Lured (1947),Crime
3415,3657,Pandora and the Flying Dutchman (1951),Drama
3416,3658,Quatermass and the Pit (1967),Sci-Fi
3417,3659,Quatermass II (1957),Sci-Fi|Thriller
3418,3660,Puppet Master (1989),Horror|Sci-Fi|Thriller
3419,3661,Puppet Master II (1990),Horror|Sci-Fi|Thriller
3420,3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
3421,3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
3422,3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
3423,3665,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller
3424,3666,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller
3425,3667,Rent-A-Cop (1988),Action|Comedy
3426,3668,Romeo and Juliet (1968),Drama|Romance
3427,3669,Stay Tuned (1992),Comedy
3428,3670,"Story of G.I. Joe, The (1945)",War
3429,3671,Blazing Saddles (1974),Comedy|Western
3430,3672,Benji (1974),Adventure|Children's
3431,3673,Benji the Hunted (1987),Adventure|Children's
3432,3674,For the Love of Benji (1977),Adventure|Children's
3433,3675,White Christmas (1954),Musical
3434,3676,Eraserhead (1977),Drama|Horror
3435,3677,Baraka (1992),Documentary
3436,3678,"Man with the Golden Arm, The (1955)",Drama
3437,3679,"Decline of Western Civilization, The (1981)",Documentary
3438,3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
3439,3681,For a Few Dollars More (1965),Western
3440,3682,Magnum Force (1973),Western
3441,3683,Blood Simple (1984),Drama|Film-Noir
3442,3684,"Fabulous Baker Boys, The (1989)",Drama|Romance
3443,3685,Prizzi's Honor (1985),Comedy|Drama|Romance
3444,3686,Flatliners (1990),Thriller
3445,3687,Light Years (1988),Sci-Fi
3446,3688,Porky's (1981),Comedy
3447,3689,Porky's II: The Next Day (1983),Comedy
3448,3690,Porky's Revenge (1985),Comedy
3449,3691,Private School (1983),Comedy
3450,3692,Class of Nuke 'Em High (1986),Comedy|Horror
3451,3693,"Toxic Avenger, The (1985)",Comedy|Horror
3452,3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
3453,3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
3454,3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi
3455,3697,Predator 2 (1990),Action|Sci-Fi|Thriller
3456,3698,"Running Man, The (1987)",Action|Adventure|Sci-Fi
3457,3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi
3458,3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
3459,3701,Alien Nation (1988),Crime|Drama|Sci-Fi
3460,3702,Mad Max (1979),Action|Sci-Fi
3461,3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
3462,3704,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi
3463,3705,Bird on a Wire (1990),Action|Adventure|Romance|Thriller
3464,3706,Angel Heart (1987),Film-Noir|Mystery|Thriller
3465,3707,Nine 1/2 Weeks (1986),Drama
3466,3708,Firestarter (1984),Horror|Thriller
3467,3709,Sleepwalkers (1992),Horror
3468,3710,Action Jackson (1988),Action|Comedy
3469,3711,Sarafina! (1992),Drama
3470,3712,Soapdish (1991),Comedy
3471,3713,"Long Walk Home, The (1990)",Drama
3472,3714,Clara's Heart (1988),Drama
3473,3715,Burglar (1987),Comedy
3474,3716,Fatal Beauty (1987),Action|Crime
3475,3717,Gone in 60 Seconds (2000),Action|Crime
3476,3718,American Pimp (1999),Documentary
3477,3719,Love's Labour's Lost (2000),Comedy|Romance
3478,3720,Sunshine (1999),Drama
3479,3721,Trixie (1999),Comedy
3480,3722,Live Virgin (1999),Comedy
3481,3723,Hamlet (1990),Drama
3482,3724,Coming Home (1978),Drama|War
3483,3725,American Pop (1981),Animation|Musical
3484,3726,Assault on Precinct 13 (1976),Action|Thriller
3485,3727,Near Dark (1987),Comedy|Horror
3486,3728,One False Move (1991),Thriller
3487,3729,Shaft (1971),Action|Crime
3488,3730,"Conversation, The (1974)",Drama|Mystery
3489,3731,Cutter's Way (1981),Drama|Thriller
3490,3732,"Fury, The (1978)",Horror
3491,3733,"Paper Chase, The (1973)",Drama
3492,3734,Prince of the City (1981),Drama
3493,3735,Serpico (1973),Crime|Drama
3494,3736,"Big Carnival, The (1951)",Drama
3495,3737,Lonely Are the Brave (1962),Drama|Western
3496,3738,"Sugarland Express, The (1974)",Drama
3497,3739,Trouble in Paradise (1932),Comedy|Romance
3498,3740,Big Trouble in Little China (1986),Action|Comedy
3499,3741,Badlands (1973),Crime|Drama
3500,3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War
3501,3743,Boys and Girls (2000),Comedy|Romance
3502,3744,Shaft (2000),Action|Crime
3503,3745,Titan A.E. (2000),Adventure|Animation|Sci-Fi
3504,3746,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
3505,3747,Jesus' Son (1999),Drama
3506,3748,"Match, The (1999)",Comedy|Romance
3507,3749,Time Regained (Le Temps Retrouvé) (1999),Drama
3508,3751,Chicken Run (2000),Animation|Children's|Comedy
3509,3752,"Me, Myself and Irene (2000)",Comedy
3510,3753,"Patriot, The (2000)",Action|Drama|War
3511,3754,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy
3512,3755,"Perfect Storm, The (2000)",Action|Adventure|Thriller
3513,3756,"Golden Bowl, The (2000)",Drama
3514,3757,Asylum (1972),Horror
3515,3758,Communion (1989),Drama|Sci-Fi|Thriller
3516,3759,Fun and Fancy Free (1947),Animation|Children's|Musical
3517,3760,"Kentucky Fried Movie, The (1977)",Comedy
3518,3761,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama
3519,3762,Daughter of Dr. Jeckyll (1957),Horror
3520,3763,F/X (1986),Action|Crime|Thriller
3521,3764,F/X 2 (1992),Action|Crime|Thriller
3522,3765,"Hot Spot, The (1990)",Drama|Romance
3523,3766,Missing in Action (1984),Action|War
3524,3767,Missing in Action 2: The Beginning (1985),Action|War
3525,3768,Braddock: Missing in Action III (1988),Action|War
3526,3769,Thunderbolt and Lightfoot (1974),Action
3527,3770,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller
3528,3771,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
3529,3772,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),Horror
3530,3773,House Party (1990),Comedy
3531,3774,House Party 2 (1991),Comedy
3532,3775,Make Mine Music (1946),Animation|Children's|Musical
3533,3776,Melody Time (1948),Animation|Children's|Musical
3534,3777,Nekromantik (1987),Comedy|Horror
3535,3778,On Our Merry Way (1948),Comedy|Drama
3536,3779,Project Moon Base (1953),Sci-Fi
3537,3780,Rocketship X-M (1950),Sci-Fi
3538,3781,Shaft in Africa (1973),Action|Crime
3539,3782,Shaft's Big Score! (1972),Action|Crime
3540,3783,Croupier (1998),Crime|Drama
3541,3784,"Kid, The (2000)",Comedy
3542,3785,Scary Movie (2000),Comedy|Horror
3543,3786,But I'm a Cheerleader (1999),Comedy
3544,3787,Shower (Xizhao) (1999),Comedy
3545,3788,Blowup (1966),Drama|Mystery
3546,3789,"Pawnbroker, The (1965)",Drama
3547,3790,Groove (2000),Drama
3548,3791,Footloose (1984),Drama
3549,3792,Duel in the Sun (1946),Western
3550,3793,X-Men (2000),Action|Sci-Fi
3551,3794,Chuck & Buck (2000),Comedy|Drama
3552,3795,"Five Senses, The (1999)",Drama
3553,3796,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller
3554,3797,"In Crowd, The (2000)",Thriller
3555,3798,What Lies Beneath (2000),Thriller
3556,3799,Pokémon the Movie 2000 (2000),Animation|Children's
3557,3800,Criminal Lovers (Les Amants Criminels) (1999),Drama|Romance
3558,3801,Anatomy of a Murder (1959),Drama|Mystery
3559,3802,Freejack (1992),Action|Sci-Fi
3560,3803,Greaser's Palace (1972),Drama
3561,3804,H.O.T.S. (1979),Comedy
3562,3805,Knightriders (1981),Action|Adventure|Drama
3563,3806,MacKenna's Gold (1969),Western
3564,3807,Sinbad and the Eye of the Tiger (1977),Action|Adventure
3565,3808,Two Women (La Ciociara) (1961),Drama|War
3566,3809,What About Bob? (1991),Comedy
3567,3810,White Sands (1992),Drama|Thriller
3568,3811,Breaker Morant (1980),Drama|War
3569,3812,Everything You Always Wanted to Know About Sex (1972),Comedy
3570,3813,Interiors (1978),Drama
3571,3814,Love and Death (1975),Comedy
3572,3816,"Official Story, The (La Historia Oficial) (1985)",Drama
3573,3817,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama
3574,3818,Pot O' Gold (1941),Comedy|Musical
3575,3819,Tampopo (1986),Comedy
3576,3820,Thomas and the Magic Railroad (2000),Children's
3577,3821,Nutty Professor II: The Klumps (2000),Comedy
3578,3822,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance
3579,3823,Wonderland (1999),Drama
3580,3824,Autumn in New York (2000),Drama|Romance
3581,3825,Coyote Ugly (2000),Drama
3582,3826,Hollow Man (2000),Horror|Sci-Fi|Thriller
3583,3827,Space Cowboys (2000),Action|Sci-Fi
3584,3828,Better Living (1998),Comedy
3585,3830,Psycho Beach Party (2000),Comedy|Horror|Thriller
3586,3831,Saving Grace (2000),Comedy
3587,3832,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror
3588,3833,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi
3589,3834,Bronco Billy (1980),Adventure|Drama|Romance
3590,3835,"Crush, The (1993)",Thriller
3591,3836,Kelly's Heroes (1970),Action|Comedy|War
3592,3837,Phantasm II (1988),Horror
3593,3838,Phantasm III: Lord of the Dead (1994),Horror
3594,3839,Phantasm IV: Oblivion (1998),Horror
3595,3840,Pumpkinhead (1988),Horror
3596,3841,Air America (1990),Action|Comedy
3597,3842,Make Them Die Slowly (Cannibal Ferox) (1980),Horror
3598,3843,Sleepaway Camp (1983),Horror
3599,3844,Steel Magnolias (1989),Drama
3600,3845,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),Drama
3601,3846,Easy Money (1983),Comedy
3602,3847,"Ilsa, She Wolf of the SS (1974)",Horror
3603,3848,Silent Fall (1994),Drama|Thriller
3604,3849,"Spiral Staircase, The (1946)",Thriller
3605,3850,Whatever Happened to Aunt Alice? (1969),Crime|Thriller
3606,3851,I'm the One That I Want (2000),Comedy
3607,3852,"Tao of Steve, The (2000)",Comedy
3608,3853,"Tic Code, The (1998)",Drama
3609,3854,Aimée & Jaguar (1999),Drama|Romance
3610,3855,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance
3611,3857,Bless the Child (2000),Thriller
3612,3858,Cecil B. Demented (2000),Comedy
3613,3859,"Eyes of Tammy Faye, The (2000)",Documentary
3614,3860,"Opportunists, The (1999)",Crime
3615,3861,"Replacements, The (2000)",Comedy
3616,3862,About Adam (2000),Comedy
3617,3863,"Cell, The (2000)",Sci-Fi|Thriller
3618,3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
3619,3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary
3620,3866,Sunset Strip (2000),Comedy
3621,3867,All the Rage (a.k.a. It's the Rage) (1999),Drama
3622,3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy
3623,3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
3624,3870,Our Town (1940),Drama
3625,3871,Shane (1953),Drama|Western
3626,3872,"Suddenly, Last Summer (1959)",Drama
3627,3873,Cat Ballou (1965),Comedy|Western
3628,3874,"Couch in New York, A (1996)",Comedy|Romance
3629,3875,"Devil Rides Out, The (1968)",Horror
3630,3876,Jerry & Tom (1998),Drama
3631,3877,Supergirl (1984),Action|Adventure|Fantasy
3632,3878,X: The Unknown (1956),Sci-Fi
3633,3879,"Art of War, The (2000)",Action
3634,3880,"Ballad of Ramblin' Jack, The (2000)",Documentary
3635,3881,Bittersweet Motel (2000),Documentary
3636,3882,Bring It On (2000),Comedy
3637,3883,Catfish in Black Bean Sauce (2000),Comedy|Drama
3638,3884,"Crew, The (2000)",Comedy
3639,3885,Love & Sex (2000),Comedy|Romance
3640,3886,Steal This Movie! (2000),Drama
3641,3887,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama
3642,3888,Skipped Parts (2000),Drama|Romance
3643,3889,Highlander: Endgame (2000),Action|Adventure|Fantasy
3644,3890,Back Stage (2000),Documentary
3645,3891,Turn It Up (2000),Crime|Drama
3646,3892,Anatomy (Anatomie) (2000),Horror
3647,3893,Nurse Betty (2000),Comedy|Thriller
3648,3894,Solas (1999),Drama
3649,3895,"Watcher, The (2000)",Crime|Thriller
3650,3896,"Way of the Gun, The (2000)",Crime|Thriller
3651,3897,Almost Famous (2000),Comedy|Drama
3652,3898,Bait (2000),Action|Comedy
3653,3899,Circus (2000),Comedy
3654,3900,Crime and Punishment in Suburbia (2000),Comedy|Drama
3655,3901,Duets (2000),Comedy|Drama
3656,3902,Goya in Bordeaux (Goya en Bodeos) (1999),Drama
3657,3903,Urbania (2000),Drama
3658,3904,"Uninvited Guest, An (2000)",Drama
3659,3905,"Specials, The (2000)",Comedy
3660,3906,Under Suspicion (2000),Crime
3661,3908,Urban Legends: Final Cut (2000),Horror
3662,3909,Woman on Top (2000),Comedy|Romance
3663,3910,Dancer in the Dark (2000),Drama|Musical
3664,3911,Best in Show (2000),Comedy
3665,3912,Beautiful (2000),Comedy|Drama
3666,3913,Barenaked in America (1999),Documentary
3667,3914,"Broken Hearts Club, The (2000)",Drama
3668,3915,Girlfight (2000),Drama
3669,3916,Remember the Titans (2000),Drama
3670,3917,Hellraiser (1987),Horror
3671,3918,Hellbound: Hellraiser II (1988),Horror
3672,3919,Hellraiser III: Hell on Earth (1992),Horror
3673,3920,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy
3674,3921,Beach Party (1963),Comedy
3675,3922,Bikini Beach (1964),Comedy
3676,3923,Return of the Fly (1959),Horror|Sci-Fi
3677,3924,Pajama Party (1964),Comedy
3678,3925,Stranger Than Paradise (1984),Comedy
3679,3926,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
3680,3927,Fantastic Voyage (1966),Adventure|Sci-Fi
3681,3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
3682,3929,"Bank Dick, The (1940)",Comedy
3683,3930,"Creature From the Black Lagoon, The (1954)",Horror
3684,3931,"Giant Gila Monster, The (1959)",Horror|Sci-Fi
3685,3932,"Invisible Man, The (1933)",Horror|Sci-Fi
3686,3933,"Killer Shrews, The (1959)",Horror|Sci-Fi
3687,3934,Kronos (1957),Sci-Fi
3688,3935,Kronos (1973),Horror
3689,3936,"Phantom of the Opera, The (1943)",Drama|Thriller
3690,3937,Runaway (1984),Sci-Fi|Thriller
3691,3938,"Slumber Party Massacre, The (1982)",Horror
3692,3939,"Slumber Party Massacre II, The (1987)",Horror
3693,3940,"Slumber Party Massacre III, The (1990)",Horror
3694,3941,Sorority House Massacre (1986),Horror
3695,3942,Sorority House Massacre II (1990),Horror
3696,3943,Bamboozled (2000),Comedy
3697,3944,Bootmen (2000),Comedy|Drama
3698,3945,Digimon: The Movie (2000),Adventure|Animation|Children's
3699,3946,Get Carter (2000),Action|Drama|Thriller
3700,3947,Get Carter (1971),Thriller
3701,3948,Meet the Parents (2000),Comedy
3702,3949,Requiem for a Dream (2000),Drama
3703,3950,Tigerland (2000),Drama
3704,3951,Two Family House (2000),Drama
3705,3952,"Contender, The (2000)",Drama|Thriller
